type;subtype;EOVX;EOVY;wgse;wgsn;capacity;id;minage;maxage;;;;;;;;;;
4;áruházlánc;734177;101655;46,25419049;20,13919057;2000;4734177101655;18;65;;;;;;;;;;
4;áruházlánc;734177;101655;46,25419049;20,13919057;2000;4734177101655;18;65;;;;;;;;;;
4;áruházlánc;734177;101655;46,25419049;20,13919057;2000;4734177101655;18;65;;;;;;;;;;
4;áruházlánc;732912;101420;46,252174;20,122678;2000;4732912101420;18;65;;;;;;;;;;
4;áruházlánc;733962;100758;46,246107;20,136172;2000;4733962100758;18;65;;;;;;;;;;
4;áruházlánc;729894;105411;46,288458;20,08423;2000;4729894105411;18;65;;;;;;;;;;
4;áruházlánc;735823;102247;46,25930686;20,16064327;2000;4735823102247;18;65;;;;;;;;;;
4;áruházlánc;732018;102438;46,261459;20,111264;2000;4732018102438;18;65;;;;;;;;;;
4;áruházlánc;733372;102573;46,262507;20,128848;2000;4733372102573;18;65;;;;;;;;;;
4;áruházlánc;734522;101532;46,252999;20,143573;2000;4734522101532;18;65;;;;;;;;;;
4;áruházlánc;735643;103074;46,266727;20,158393;2000;4735643103074;18;65;;;;;;;;;;
4;áruházlánc;731446;103956;46,275183;20,104112;2000;4731446103956;18;65;;;;;;;;;;
4;áruházlánc;732707;100465;46,243627;20,119849;2000;4732707100465;18;65;;;;;;;;;;
4;áruházlánc;732707;100465;46,243627;20,119849;2000;4732707100465;18;65;;;;;;;;;;
4;áruházlánc;736775;99668;46,235944;20,172439;2000;473677599668;18;65;;;;;;;;;;
4;áruházlánc;736775;99668;46,235944;20,172439;2000;473677599668;18;65;;;;;;;;;;
4;áruházlánc;735527;103778;46,27311599;20,15708634;2000;4735527103778;18;65;;;;;;;;;;
4;áruházlánc;733359;103025;46,266574;20,12876;2000;4733359103025;18;65;;;;;;;;;;
4;áruházlánc;733359;103025;46,266574;20,12876;2000;4733359103025;18;65;;;;;;;;;;
4;áruházlánc;736775;99668;46,235944;20,172439;2000;473677599668;18;65;;;;;;;;;;
4;áruházlánc;734177;101655;46,254149;20,139122;2000;4734177101655;18;65;;;;;;;;;;
4;áruházlánc;732097;103027;46,26678957;20,11246148;2000;4732097103027;18;65;;;;;;;;;;
4;áruházlánc;548425;107767;46,306692;17,728887;2000;4548425107767;18;65;;;;;;;;;;
4;áruházlánc;561276;108929;46,31895;17,895473;2000;4561276108929;18;65;;;;;;;;;;
4;áruházlánc;560530;129476;46,503693;17,881796;2000;4560530129476;18;65;;;;;;;;;;
4;áruházlánc;736199;92897;46,175114;20,16372;2000;473619992897;18;65;;;;;;;;;;
4;áruházlánc;737625;94019;46,185022;20,182394;2000;473762594019;18;65;;;;;;;;;;
4;áruházlánc;737642;94389;46,18838965;20,18275313;2000;473764294389;18;65;;;;;;;;;;
4;áruházlánc;562687;120695;46,424994;17,911558;2000;4562687120695;18;65;;;;;;;;;;
4;autókereskedés;553773;114182;46,365185;17,796966;200;4553773114182;18;65;;;;;;;;;;
4;autókereskedés;552490;116998;46,390328;17,779702;200;4552490116998;18;65;;;;;;;;;;
4;autókereskedés;554430;113317;46,357498;17,805681;200;4554430113317;18;65;;;;;;;;;;
4;autókereskedés;554430;113317;46,357498;17,805681;200;4554430113317;18;65;;;;;;;;;;
4;autókereskedés;554430;113317;46,357498;17,805681;200;4554430113317;18;65;;;;;;;;;;
4;autókereskedés;554430;113317;46,357498;17,805681;200;4554430113317;18;65;;;;;;;;;;
4;autókereskedés;553802;115022;46,372744;17,797168;200;4553802115022;18;65;;;;;;;;;;
4;autókereskedés;554894;114093;46,364545;17,81155;200;4554894114093;18;65;;;;;;;;;;
4;autókereskedés;554894;114093;46,364545;17,81155;200;4554894114093;18;65;;;;;;;;;;
4;autókereskedés;552620;113091;46,355204;17,782215;200;4552620113091;18;65;;;;;;;;;;
4;autókereskedés;555681;113661;46,36077;17,821863;200;4555681113661;18;65;;;;;;;;;;
4;autókereskedés;554644;114328;46,366623;17,808253;200;4554644114328;18;65;;;;;;;;;;
4;autókereskedés;554644;114328;46,366623;17,808253;200;4554644114328;18;65;;;;;;;;;;
4;autókereskedés;552588;113120;46,355461;17,781793;200;4552588113120;18;65;;;;;;;;;;
4;autókereskedés;732684;101609;46,253921;20,119754;200;4732684101609;18;65;;;;;;;;;;
4;autókereskedés;736457;104781;46,281977;20,169268;200;4736457104781;18;65;;;;;;;;;;
4;autókereskedés;733048;101912;46,256601;20,124528;200;4733048101912;18;65;;;;;;;;;;
4;autókereskedés;733048;101912;46,256601;20,124528;200;4733048101912;18;65;;;;;;;;;;
4;autókereskedés;733048;101912;46,256601;20,124528;200;4733048101912;18;65;;;;;;;;;;
4;autókereskedés;733048;101912;46,256601;20,124528;200;4733048101912;18;65;;;;;;;;;;
4;autókereskedés;732309;102889;46,26548;20,115118;200;4732309102889;18;65;;;;;;;;;;
4;autókereskedés;732309;102889;46,26548;20,115118;200;4732309102889;18;65;;;;;;;;;;
4;autókereskedés;731908;102531;46,262309;20,109854;200;4731908102531;18;65;;;;;;;;;;
4;autókereskedés;734550;103206;46,268053;20,14424;200;4734550103206;18;65;;;;;;;;;;
4;autókereskedés;736687;105346;46,287029;20,172357;200;4736687105346;18;65;;;;;;;;;;
4;autókereskedés;734653;103119;46,267257;20,145561;200;4734653103119;18;65;;;;;;;;;;
4;autókereskedés;734653;103119;46,267257;20,145561;200;4734653103119;18;65;;;;;;;;;;
4;autókereskedés;734653;103119;46,267257;20,145561;200;4734653103119;18;65;;;;;;;;;;
4;autókereskedés;734653;103119;46,267257;20,145561;200;4734653103119;18;65;;;;;;;;;;
4;autókereskedés;731714;103026;46,266785;20,107425;200;4731714103026;18;65;;;;;;;;;;
4;autókereskedés;731714;103026;46,266785;20,107425;200;4731714103026;18;65;;;;;;;;;;
4;autókereskedés;736649;105384;46,287376;20,171871;200;4736649105384;18;65;;;;;;;;;;
4;autókereskedés;736649;105384;46,287376;20,171871;200;4736649105384;18;65;;;;;;;;;;
4;autókereskedés;732684;101609;46,253921;20,119754;200;4732684101609;18;65;;;;;;;;;;
4;autókereskedés;731323;103502;46,271115;20,102437;200;4731323103502;18;65;;;;;;;;;;
4;autókereskedés;732252;102939;46,265937;20,114388;200;4732252102939;18;65;;;;;;;;;;
4;autókereskedés;732684;101609;46,253921;20,119754;200;4732684101609;18;65;;;;;;;;;;
4;autókereskedés;732684;101609;46,253921;20,119754;200;4732684101609;18;65;;;;;;;;;;
4;autókereskedés;736457;104781;46,281977;20,169268;200;4736457104781;18;65;;;;;;;;;;
4;autókereskedés;736457;104781;46,281977;20,169268;200;4736457104781;18;65;;;;;;;;;;
4;autókereskedés;736457;104781;46,281977;20,169268;200;4736457104781;18;65;;;;;;;;;;
4;autóklub;555582;113636;46,360532;17,820582;50;4555582113636;18;65;;;;;;;;;;
4;autóklub;733132;102913;46,265595;20,125796;50;4733132102913;18;65;;;;;;;;;;
4;autóklub;733132;102913;46,265595;20,125796;50;4733132102913;18;65;;;;;;;;;;
4;autósiskola;552313;112942;46,353819;17,778258;100;4552313112942;18;65;;;;;;;;;;
4;autósiskola;552523;113293;46,357007;17,780912;100;4552523113293;18;65;;;;;;;;;;
4;autósiskola;553541;114001;46,363523;17,79399;100;4553541114001;18;65;;;;;;;;;;
4;autósiskola;552617;114234;46,365485;17,781935;100;4552617114234;18;65;;;;;;;;;;
4;autósiskola;554193;112733;46,352212;17,802723;100;4554193112733;18;65;;;;;;;;;;
4;autósiskola;731280;114735;46,372162;20,103847;100;4731280114735;18;65;;;;;;;;;;
4;autósiskola;735140;103241;46,268293;20,151899;100;4735140103241;18;65;;;;;;;;;;
4;autósiskola;734440;101827;46,255663;20,142563;100;4734440101827;18;65;;;;;;;;;;
4;autósiskola;734609;101130;46,249372;20,144628;100;4734609101130;18;65;;;;;;;;;;
4;autósiskola;734225;101680;46,254367;20,139749;100;4734225101680;18;65;;;;;;;;;;
4;autósiskola;735990;103049;46,266457;20,162888;100;4735990103049;18;65;;;;;;;;;;
4;autósiskola;735289;101924;46,256428;20,15359;100;4735289101924;18;65;;;;;;;;;;
4;autósiskola;734415;100963;46,247894;20,142082;100;4734415100963;18;65;;;;;;;;;;
4;autósiskola;734645;102416;46,260935;20,145329;100;4734645102416;18;65;;;;;;;;;;
4;autósiskola;733132;102913;46,265595;20,125796;100;4733132102913;18;65;;;;;;;;;;
4;autósiskola;734230;100880;46,247171;20,139669;100;4734230100880;18;65;;;;;;;;;;
4;autósiskola;736299;103142;46,267254;20,166913;100;4736299103142;18;65;;;;;;;;;;
4;autósiskola;735125;104116;46,276166;20,151865;100;4735125104116;18;65;;;;;;;;;;
4;autósiskola;734469;101153;46,249596;20,142817;100;4734469101153;18;65;;;;;;;;;;
4;autósiskola;734927;101476;46,252444;20,148814;100;4734927101476;18;65;;;;;;;;;;
4;autósiskola;734872;102405;46,260807;20,148271;100;4734872102405;18;65;;;;;;;;;;
4;autósiskola;734525;102145;46,258512;20,143723;100;4734525102145;18;65;;;;;;;;;;
4;autósiskola;734324;101855;46,255929;20,141064;100;4734324101855;18;65;;;;;;;;;;
4;babafelszerelés;733517;102103;46,258238;20,13065;200;4733517102103;18;65;;;;;;;;;;
4;babafelszerelés;733610;102899;46,265409;20,131993;200;4733610102899;18;65;;;;;;;;;;
4;balett és tánciskola;734913;102968;46,265866;20,148905;200;4734913102968;18;65;;;;;;;;;;
4;bankfiók;739229;110420;46,332336;20,206314;300;4739229110420;22;65;;;;;;;;;;
4;bankfiók;723686;100539;46,245345;20,002906;300;4723686100539;22;65;;;;;;;;;;
4;bankfiók;553153;113222;46,35646;17,789112;300;4553153113222;22;65;;;;;;;;;;
4;bankfiók;552846;113196;46,356182;17,785129;300;4552846113196;22;65;;;;;;;;;;
4;bankfiók;553095;113193;46,356191;17,788364;300;4553095113193;22;65;;;;;;;;;;
4;bankfiók;553295;113239;46,356634;17,790953;300;4553295113239;22;65;;;;;;;;;;
4;bankfiók;553184;113242;46,356644;17,78951;300;4553184113242;22;65;;;;;;;;;;
4;bankfiók;553611;113223;46,356535;17,795061;300;4553611113223;22;65;;;;;;;;;;
4;bankfiók;553074;114209;46,365326;17,787878;300;4553074114209;22;65;;;;;;;;;;
4;bankfiók;553540;113320;46,357398;17,794119;300;4553540113320;22;65;;;;;;;;;;
4;bankfiók;553572;113337;46,357555;17,794531;300;4553572113337;22;65;;;;;;;;;;
4;bankfiók;553559;113270;46,356951;17,794376;300;4553559113270;22;65;;;;;;;;;;
4;bankfiók;553714;113247;46,356766;17,796394;300;4553714113247;22;65;;;;;;;;;;
4;bankfiók;553074;113036;46,354776;17,788124;300;4553074113036;22;65;;;;;;;;;;
4;bankfiók;553788;113093;46,355392;17,797388;300;4553788113093;22;65;;;;;;;;;;
4;bankfiók;531614;117541;46,39181216;17,50821338;300;4531614117541;22;65;;;;;;;;;;
4;bankfiók;726500;94195;46,187965;20,038348;300;472650094195;22;65;;;;;;;;;;
4;bankfiók;730853;113681;46,36271;20,09812;300;4730853113681;22;65;;;;;;;;;;
4;bankfiók;726424;111378;46,342537;20,040188;300;4726424111378;22;65;;;;;;;;;;
4;bankfiók;735188;101800;46,255325;20,152258;300;4735188101800;22;65;;;;;;;;;;
4;bankfiók;728300;103848;46,274587;20,063284;300;4728300103848;22;65;;;;;;;;;;
4;bankfiók;734604;101005;46,248248;20,14454;300;4734604101005;22;65;;;;;;;;;;
4;bankfiók;738453;102025;46,256926;20,194638;300;4738453102025;22;65;;;;;;;;;;
4;bankfiók;735712;103090;46,266862;20,15929;300;4735712103090;22;65;;;;;;;;;;
4;bankfiók;738622;98134;46,221905;20,196088;300;473862298134;22;65;;;;;;;;;;
4;bankfiók;734919;101754;46,254946;20,148761;300;4734919101754;22;65;;;;;;;;;;
4;bankfiók;734788;101020;46,24836;20,146929;300;4734788101020;22;65;;;;;;;;;;
4;bankfiók;734792;101538;46,253019;20,147075;300;4734792101538;22;65;;;;;;;;;;
4;bankfiók;734780;101477;46,252471;20,146908;300;4734780101477;22;65;;;;;;;;;;
4;bankfiók;734809;101440;46,252135;20,147278;300;4734809101440;22;65;;;;;;;;;;
4;bankfiók;734684;101405;46,251836;20,14565;300;4734684101405;22;65;;;;;;;;;;
4;bankfiók;734711;101359;46,251419;20,145992;300;4734711101359;22;65;;;;;;;;;;
4;bankfiók;734840;101522;46,252869;20,147695;300;4734840101522;22;65;;;;;;;;;;
4;bankfiók;734927;101476;46,252444;20,148814;300;4734927101476;22;65;;;;;;;;;;
4;bankfiók;735004;101788;46,255241;20,14987;300;4735004101788;22;65;;;;;;;;;;
4;bankfiók;734582;102042;46,257579;20,144444;300;4734582102042;22;65;;;;;;;;;;
4;bankfiók;734779;101955;46,256771;20,146983;300;4734779101955;22;65;;;;;;;;;;
4;bankfiók;728300;103931;46,275334;20,063298;300;4728300103931;22;65;;;;;;;;;;
4;bankfiók;734838;101480;46,252491;20,147661;300;4734838101480;22;65;;;;;;;;;;
4;bankfiók;735032;101588;46,253438;20,150196;300;4735032101588;22;65;;;;;;;;;;
4;bankfiók;735032;101588;46,253438;20,150196;300;4735032101588;22;65;;;;;;;;;;
4;bankfiók;734437;101867;46,256023;20,142532;300;4734437101867;22;65;;;;;;;;;;
4;bankfiók;734177;101655;46,254149;20,139122;300;4734177101655;22;65;;;;;;;;;;
4;bankfiók;734119;103231;46,268332;20,138655;300;4734119103231;22;65;;;;;;;;;;
4;bankfiók;734867;101465;46,252353;20,148034;300;4734867101465;22;65;;;;;;;;;;
4;bankfiók;734793;102366;46,260466;20,147239;300;4734793102366;22;65;;;;;;;;;;
4;bankfiók;736775;99668;46,235944;20,172439;300;473677599668;22;65;;;;;;;;;;
4;Bányászati Hivatal;735127;102143;46,258418;20,15153;100;4735127102143;22;65;;;;;;;;;;
4;benzinkút shop;566078;113781;46,363237;17,956924;200;4566078113781;18;65;;;;;;;;;;
4;benzinkút shop;742911;98063;46,220686;20,251655;200;474291198063;18;65;;;;;;;;;;
4;benzinkút shop;564672;134215;46,546839;17,934877;200;4564672134215;18;65;;;;;;;;;;
4;benzinkút shop;539590;100659;46,24136;17,615913;200;4539590100659;18;65;;;;;;;;;;
4;benzinkút shop;545283;113003;46,353303;17,686924;200;4545283113003;18;65;;;;;;;;;;
4;benzinkút shop;552490;116998;46,390328;17,779702;200;4552490116998;18;65;;;;;;;;;;
4;benzinkút shop;552490;113184;46,356022;17,780507;200;4552490113184;18;65;;;;;;;;;;
4;benzinkút shop;552750;113369;46,357724;17,783845;200;4552750113369;18;65;;;;;;;;;;
4;benzinkút shop;552875;113059;46,354954;17,785534;200;4552875113059;18;65;;;;;;;;;;
4;benzinkút shop;550145;114442;46,366991;17,749772;200;4550145114442;18;65;;;;;;;;;;
4;benzinkút shop;551323;115703;46,378508;17,764809;200;4551323115703;18;65;;;;;;;;;;
4;benzinkút shop;551386;115354;46,375378;17,765702;200;4551386115354;18;65;;;;;;;;;;
4;benzinkút shop;556112;116762;46,388699;17,826837;200;4556112116762;18;65;;;;;;;;;;
4;benzinkút shop;552603;115866;46,380162;17,78141;200;4552603115866;18;65;;;;;;;;;;
4;benzinkút shop;555363;114543;46,368659;17,817551;200;4555363114543;18;65;;;;;;;;;;
4;benzinkút shop;723104;94343;46,189675;19,994388;200;472310494343;18;65;;;;;;;;;;
4;benzinkút shop;723258;94347;46,189694;19,996383;200;472325894347;18;65;;;;;;;;;;
4;benzinkút shop;732448;112731;46,353993;20,118669;200;4732448112731;18;65;;;;;;;;;;
4;benzinkút shop;723196;114622;46,372079;19,998774;200;4723196114622;18;65;;;;;;;;;;
4;benzinkút shop;723040;114661;46,372446;19,996753;200;4723040114661;18;65;;;;;;;;;;
4;benzinkút shop;727917;112224;46,349975;20,059722;200;4727917112224;18;65;;;;;;;;;;
4;benzinkút shop;737863;108465;46,314931;20,188205;200;4737863108465;18;65;;;;;;;;;;
4;benzinkút shop;734739;104029;46,275432;20,146842;200;4734739104029;18;65;;;;;;;;;;
4;benzinkút shop;732312;102931;46,265858;20,115164;200;4732312102931;18;65;;;;;;;;;;
4;benzinkút shop;732650;101580;46,253664;20,119308;200;4732650101580;18;65;;;;;;;;;;
4;benzinkút shop;738037;98531;46,225553;20,188582;200;473803798531;18;65;;;;;;;;;;
4;benzinkút shop;733004;99349;46,233552;20,1235;200;473300499349;18;65;;;;;;;;;;
4;benzinkút shop;732548;102888;46,265442;20,118218;200;4732548102888;18;65;;;;;;;;;;
4;benzinkút shop;735527;103778;46,273074;20,157018;200;4735527103778;18;65;;;;;;;;;;
4;benzinkút shop;732860;100198;46,241207;20,121785;200;4732860100198;18;65;;;;;;;;;;
4;benzinkút shop;736743;105418;46,287669;20,173097;200;4736743105418;18;65;;;;;;;;;;
4;benzinkút shop;731863;101664;46,254516;20,109118;200;4731863101664;18;65;;;;;;;;;;
4;benzinkút shop;728728;97912;46,221142;20,067831;200;472872897912;18;65;;;;;;;;;;
4;benzinkút shop;736722;102547;46,261848;20,172289;200;4736722102547;18;65;;;;;;;;;;
4;benzinkút shop;733232;102127;46,258512;20,126953;200;4733232102127;18;65;;;;;;;;;;
4;benzinkút shop;731930;102953;46,266102;20,110214;200;4731930102953;18;65;;;;;;;;;;
4;benzinkút shop;735417;103674;46,272153;20,155572;200;4735417103674;18;65;;;;;;;;;;
4;benzinkút shop;736700;105548;46,288844;20,172563;200;4736700105548;18;65;;;;;;;;;;
4;benzinkút shop;731353;103621;46,272181;20,102847;200;4731353103621;18;65;;;;;;;;;;
4;benzinkút shop;731758;102306;46,260304;20,107869;200;4731758102306;18;65;;;;;;;;;;
4;benzinkút shop;731889;102420;46,261313;20,109588;200;4731889102420;18;65;;;;;;;;;;
4;benzinkút shop;729945;105283;46,287301;20,084869;200;4729945105283;18;65;;;;;;;;;;
4;benzinkút shop;736593;99726;46,23649;20,170091;200;473659399726;18;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;564997;132281;46,529509;17,939468;20;4564997132281;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;539582;99373;46,229792;17,616115;20;453958299373;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;551377;112867;46,353007;17,766115;20;4551377112867;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;552482;114250;46,365609;17,780178;20;4552482114250;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;553611;113223;46,356535;17,795061;20;4553611113223;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;735278;103443;46,270092;20,153726;20;4735278103443;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;734975;100734;46,245764;20,149301;20;4734975100734;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;734215;103384;46,269696;20,139928;20;4734215103384;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;735909;103773;46,27298;20,161972;20;4735909103773;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;734544;100537;46,244046;20,143677;20;4734544100537;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;737697;99973;46,238568;20,184448;20;473769799973;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;736600;102649;46,262781;20,170725;20;4736600102649;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;736222;103694;46,272229;20,166017;20;4736222103694;24;65;;;;;;;;;;
4;beszédterapeuta, logopédus rendelő;735977;100589;46,244332;20,162265;20;4735977100589;24;65;;;;;;;;;;
4;bevásárló központ;553074;113036;46,354776;17,788124;6000;4553074113036;18;65;;;;;;;;;;
4;bevásárló központ;732707;100465;46,243627;20,119849;6000;4732707100465;18;65;;;;;;;;;;
4;bevásárló központ;736775;99668;46,235944;20,172439;6000;473677599668;18;65;;;;;;;;;;
4;bio-, speciális élelmiszerbolt;553415;113149;46,355841;17,79253;200;4553415113149;18;65;;;;;;;;;;
4;bio-, speciális élelmiszerbolt;734945;101944;46,256651;20,149133;200;4734945101944;18;65;;;;;;;;;;
4;bio-, speciális élelmiszerbolt;735019;102018;46,257308;20,150106;200;4735019102018;18;65;;;;;;;;;;
4;bio-, speciális élelmiszerbolt;734229;102537;46,262076;20,139956;200;4734229102537;18;65;;;;;;;;;;
4;bio-, speciális élelmiszerbolt;734727;101545;46,25309;20,146234;200;4734727101545;18;65;;;;;;;;;;
4;bio-, speciális élelmiszerbolt;734119;103231;46,268332;20,138655;200;4734119103231;18;65;;;;;;;;;;
4;bíróság;553245;113479;46,358785;17,790253;100;4553245113479;22;65;;;;;;;;;;
4;bíróság;553245;113479;46,358785;17,790253;100;4553245113479;22;65;;;;;;;;;;
4;bíróság;553541;114001;46,363523;17,79399;100;4553541114001;22;65;;;;;;;;;;
4;bíróság;553477;114158;46,364926;17,793125;100;4553477114158;22;65;;;;;;;;;;
4;bíróság;735385;102000;46,257099;20,154849;100;4735385102000;22;65;;;;;;;;;;
4;bíróság;735093;101644;46,253934;20,150997;100;4735093101644;22;65;;;;;;;;;;
4;bíróság;735093;101644;46,253934;20,150997;100;4735093101644;22;65;;;;;;;;;;
4;bíróság;734710;101892;46,256213;20,146076;100;4734710101892;22;65;;;;;;;;;;
4;bíróság;734710;101892;46,256213;20,146076;100;4734710101892;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;739145;110379;46,331978;20,205215;300;4739145110379;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;739636;110198;46,330284;20,211556;300;4739636110198;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;566926;112985;46,356183;17,968085;300;4566926112985;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;535186;107210;46,29951559;17,5572082;300;4535186107210;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;742344;97814;46,218524;20,244258;300;474234497814;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;741227;98263;46,222716;20,229872;300;474122798263;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;733623;122072;46,43787;20,135621;300;4733623122072;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;723694;100579;46,245704;20,003016;300;4723694100579;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;750762;97794;46,217133;20,353333;300;475076297794;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;570622;121574;46,433892;18,014626;300;4570622121574;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;570029;122393;46,441188;18,006769;300;4570029122393;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;545986;120722;46,422842;17,694319;300;4545986120722;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;564865;133077;46,536652;17,9376;300;4564865133077;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;534868;110835;46,332091;17,552177;300;4534868110835;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;549163;118761;46,405691;17,73607;300;4549163118761;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;548702;119215;46,409705;17,729976;300;4548702119215;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;540012;99461;46,230655;17,621667;300;454001299461;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;539324;99710;46,232781;17,612691;300;453932499710;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;542915;113705;46,359242;17,656002;300;4542915113705;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;546626;114060;46,36302;17,704134;300;4546626114060;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553471;113457;46,35862;17,793194;300;4553471113457;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553267;112710;46,351871;17,7907;300;4553267112710;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;551422;114589;46,368503;17,766333;300;4551422114589;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;552490;119108;46,409307;17,779257;300;4552490119108;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;554774;113348;46,357826;17,810144;300;4554774113348;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;552762;114193;46,365137;17,783828;300;4552762114193;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;552564;114514;46,367996;17,781188;300;4552564114514;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;556209;117005;46,390924;17,828045;300;4556209117005;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553159;113219;46,356434;17,78919;300;4553159113219;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553040;113744;46,361139;17,787534;300;4553040113744;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553098;113126;46,355589;17,788417;300;4553098113126;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;552753;118658;46,405298;17,782771;300;4552753118658;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553671;113219;46,356508;17,795841;300;4553671113219;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553552;113173;46,356077;17,794305;300;4553552113173;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553153;113222;46,35646;17,789112;300;4553153113222;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553173;113120;46,355546;17,789393;300;4553173113120;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553611;113223;46,356535;17,795061;300;4553611113223;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553371;112986;46,354369;17,791993;300;4553371112986;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553040;113744;46,361139;17,787534;300;4553040113744;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;552771;113613;46,359922;17,784067;300;4552771113613;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;553039;113707;46,360806;17,787529;300;4553039113707;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;552854;113261;46,356767;17,785219;300;4552854113261;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;539467;114134;46,362539;17,611106;300;4539467114134;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;744913;90012;46,147989;20,275959;300;474491390012;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;561902;125333;46,466609;17,900461;300;4561902125333;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;555828;129788;46,505851;17,820481;300;4555828129788;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;568754;112876;46,355427;17,991853;300;4568754112876;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;531603;117548;46,391898;17,508066;300;4531603117548;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;569796;112980;46,356488;18,005371;300;4569796112980;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;544235;131939;46,52343453;17,66897236;300;4544235131939;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;726534;94334;46,189211;20,038811;300;472653494334;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;730959;113466;46,360786;20,099454;300;4730959113466;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;730905;113521;46,361287;20,098762;300;4730905113521;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;554563;124743;46,460292;17,805048;300;4554563124743;22;65;;;;;;;;;;
4;biztosítási és kiegészítő szolgáltatás;536554;129887;46,503739;17,569387;300;4536554129887;22;65;;;;;;;;;;
