type;subtype;EOVX;EOVY;wgse;wgsn;capacity;id;minage;maxage;;;;;;;;;;
7;áruházlánc;546615;113871;46,361318;17,704033;2000;7546615113871;18;65;;;;;;;;;;
7;áruházlánc;546247;113602;46,358841;17,699312;2000;7546247113602;18;65;;;;;;;;;;
7;áruházlánc;552653;113330;46,35739806;17,78265743;2000;7552653113330;18;65;;;;;;;;;;
7;áruházlánc;552595;113447;46,35844199;17,7818793;2000;7552595113447;18;65;;;;;;;;;;
7;áruházlánc;552590;113685;46,36058202;17,78176422;2000;7552590113685;18;65;;;;;;;;;;
7;áruházlánc;553074;114244;46,36568049;17,78793519;2000;7553074114244;18;65;;;;;;;;;;
7;áruházlánc;552523;113293;46,3570463;17,78097637;2000;7552523113293;18;65;;;;;;;;;;
7;áruházlánc;552846;113196;46,35622085;17,78519288;2000;7552846113196;18;65;;;;;;;;;;
7;áruházlánc;553307;113254;46,35680942;17,79116958;2000;7553307113254;18;65;;;;;;;;;;
7;áruházlánc;556260;117099;46,39181552;17,82875287;2000;7556260117099;18;65;;;;;;;;;;
7;áruházlánc;552595;114819;46,37078281;17,78159032;2000;7552595114819;18;65;;;;;;;;;;
7;áruházlánc;553074;114382;46,36692177;17,78790626;2000;7553074114382;18;65;;;;;;;;;;
7;áruházlánc;551210;112449;46,34926189;17,76409931;2000;7551210112449;18;65;;;;;;;;;;
7;áruházlánc;553096;113939;46,36294028;17,78828495;2000;7553096113939;18;65;;;;;;;;;;
7;áruházlánc;553357;113162;46,35598914;17,79183835;2000;7553357113162;18;65;;;;;;;;;;
7;áruházlánc;552846;113196;46,35622085;17,78519288;2000;7552846113196;18;65;;;;;;;;;;
7;áruházlánc;553413;113171;46,356039;17,7925;2000;7553413113171;18;65;;;;;;;;;;
7;áruházlánc;554705;114361;46,36696755;17,80910309;2000;7554705114361;18;65;;;;;;;;;;
7;áruházlánc;553718;114144;46,364835;17,79626;2000;7553718114144;18;65;;;;;;;;;;
7;áruházlánc;553535;113284;46,35711223;17,79412529;2000;7553535113284;18;65;;;;;;;;;;
7;áruházlánc;552846;113196;46,35622085;17,78519288;2000;7552846113196;18;65;;;;;;;;;;
7;áruházlánc;552430;115707;46,37874609;17,77925882;2000;7552430115707;18;65;;;;;;;;;;
7;áruházlánc;553479;112928;46,353902;17,79347207;2000;7553479112928;18;65;;;;;;;;;;
7;áruházlánc;552775;113423;46,358213;17,784159;2000;7552775113423;18;65;;;;;;;;;;
7;áruházlánc;555131;113935;46,363157;17,814662;2000;7555131113935;18;65;;;;;;;;;;
7;áruházlánc;552441;119626;46,413959;17,77851;2000;7552441119626;18;65;;;;;;;;;;
7;áruházlánc;552845;112014;46,34555;17,785364;2000;7552845112014;18;65;;;;;;;;;;
7;áruházlánc;552556;119024;46,408561;17,780133;2000;7552556119024;18;65;;;;;;;;;;
7;áruházlánc;555017;112385;46,349199;17,813499;2000;7555017112385;18;65;;;;;;;;;;
7;áruházlánc;554483;114266;46,366042;17,806174;2000;7554483114266;18;65;;;;;;;;;;
7;áruházlánc;552566;114499;46,36790026;17,78128092;2000;7552566114499;18;65;;;;;;;;;;
7;áruházlánc;553074;113036;46,354776;17,788124;2000;7553074113036;18;65;;;;;;;;;;
7;áruházlánc;552499;115643;46,378118;17,780107;2000;7552499115643;18;65;;;;;;;;;;
7;áruházlánc;553074;113036;46,3548148;17,78818833;2000;7553074113036;18;65;;;;;;;;;;
7;áruházlánc;552441;115854;46,380031;17,779307;2000;7552441115854;18;65;;;;;;;;;;
7;áruházlánc;553073;114014;46,36361155;17,7879704;2000;7553073114014;18;65;;;;;;;;;;
7;áruházlánc;552760;114192;46,36516713;17,78386626;2000;7552760114192;18;65;;;;;;;;;;
7;áruházlánc;553765;113528;46,359301;17,796998;2000;7553765113528;18;65;;;;;;;;;;
7;áruházlánc;553074;113036;46,354776;17,788124;2000;7553074113036;18;65;;;;;;;;;;
7;áruházlánc;552505;114166;46,364857;17,780494;2000;7552505114166;18;65;;;;;;;;;;
7;áruházlánc;553074;113036;46,354776;17,788124;2000;7553074113036;18;65;;;;;;;;;;
7;áruházlánc;552875;113059;46,35499278;17,78559838;2000;7552875113059;18;65;;;;;;;;;;
7;áruházlánc;552760;114192;46,365128;17,783802;2000;7552760114192;18;65;;;;;;;;;;
7;áruházlánc;552590;113685;46,360543;17,7817;2000;7552590113685;18;65;;;;;;;;;;
7;áruházlánc;552760;114192;46,365128;17,783802;2000;7552760114192;18;65;;;;;;;;;;
7;áruházlánc;550723;109568;46,323237;17,758327;2000;7550723109568;18;65;;;;;;;;;;
7;áruházlánc;574290;109790;46,328318;18,064278;2000;7574290109790;18;65;;;;;;;;;;
7;áruházlánc;539304;114223;46,363313;17,608967;2000;7539304114223;18;65;;;;;;;;;;
7;áruházlánc;744999;90118;46,148931;20,277094;2000;774499990118;18;65;;;;;;;;;;
7;áruházlánc;555740;129865;46,506531;17,819319;2000;7555740129865;18;65;;;;;;;;;;
7;áruházlánc;541144;121388;46,428061;17,631184;2000;7541144121388;18;65;;;;;;;;;;
7;áruházlánc;568752;112833;46,35504;17,991834;2000;7568752112833;18;65;;;;;;;;;;
7;áruházlánc;531914;117442;46,391;17,512135;2000;7531914117442;18;65;;;;;;;;;;
7;áruházlánc;531905;118879;46,403923;17,511651;2000;7531905118879;18;65;;;;;;;;;;
7;áruházlánc;531790;118020;46,396177;17,510376;2000;7531790118020;18;65;;;;;;;;;;
7;áruházlánc;569621;113394;46,360191;18,003026;2000;7569621113394;18;65;;;;;;;;;;
7;áruházlánc;544241;131925;46,523335;17,669051;2000;7544241131925;18;65;;;;;;;;;;
7;áruházlánc;726379;94039;46,186575;20,036755;2000;772637994039;18;65;;;;;;;;;;
7;áruházlánc;732067;114042;46,365832;20,113952;2000;7732067114042;18;65;;;;;;;;;;
7;áruházlánc;730828;113648;46,362439;20,097784;2000;7730828113648;18;65;;;;;;;;;;
7;áruházlánc;554560;124617;46,459159;17,805035;2000;7554560124617;18;65;;;;;;;;;;
7;áruházlánc;547703;128394;46,492115;17,714949;2000;7547703128394;18;65;;;;;;;;;;
7;áruházlánc;546871;128498;46,492922;17,70409;2000;7546871128498;18;65;;;;;;;;;;
7;áruházlánc;538470;119491;46,410557;17,59686;2000;7538470119491;18;65;;;;;;;;;;
7;áruházlánc;538473;120309;46,417915;17,596702;2000;7538473120309;18;65;;;;;;;;;;
7;áruházlánc;569592;130750;46,516308;17,999623;2000;7569592130750;18;65;;;;;;;;;;
7;áruházlánc;569759;130464;46,513755;18,001849;2000;7569759130464;18;65;;;;;;;;;;
7;áruházlánc;726486;111245;46,341334;20,040971;2000;7726486111245;18;65;;;;;;;;;;
7;áruházlánc;726231;111524;46,34391434;20,0377736;2000;7726231111524;18;65;;;;;;;;;;
7;áruházlánc;731446;103956;46,275183;20,104112;2000;7731446103956;18;65;;;;;;;;;;
7;áruházlánc;735219;103752;46,27292135;20,15308638;2000;7735219103752;18;65;;;;;;;;;;
7;áruházlánc;734177;101655;46,25419049;20,13919057;2000;7734177101655;18;65;;;;;;;;;;
7;áruházlánc;733469;103298;46,2690578;20,13030489;2000;7733469103298;18;65;;;;;;;;;;
7;áruházlánc;734119;103231;46,26837389;20,13872358;2000;7734119103231;18;65;;;;;;;;;;
7;áruházlánc;735707;100699;46,24539749;20,15885375;2000;7735707100699;18;65;;;;;;;;;;
7;áruházlánc;736334;103209;46,2678944;20,16744857;2000;7736334103209;18;65;;;;;;;;;;
7;áruházlánc;734374;102037;46,25760182;20,14181435;2000;7734374102037;18;65;;;;;;;;;;
7;áruházlánc;734913;103250;46,26844469;20,14902545;2000;7734913103250;18;65;;;;;;;;;;
7;áruházlánc;734840;101522;46,2529106;20,14776336;2000;7734840101522;18;65;;;;;;;;;;
7;áruházlánc;734215;100387;46,24278007;20,13945379;2000;7734215100387;18;65;;;;;;;;;;
7;áruházlánc;736104;102764;46,26392122;20,16438303;2000;7736104102764;18;65;;;;;;;;;;
7;áruházlánc;736548;102519;46,26166029;20,17009573;2000;7736548102519;18;65;;;;;;;;;;
7;áruházlánc;733753;103214;46,2682668;20,13397338;2000;7733753103214;18;65;;;;;;;;;;
7;áruházlánc;731271;103856;46,27434712;20,10189318;2000;7731271103856;18;65;;;;;;;;;;
7;áruházlánc;734710;101393;46,25176668;20,14605422;2000;7734710101393;18;65;;;;;;;;;;
7;áruházlánc;731951;99722;46,23701425;20,10992305;2000;773195199722;18;65;;;;;;;;;;
7;áruházlánc;737290;102718;46,26335408;20,17975579;2000;7737290102718;18;65;;;;;;;;;;
7;áruházlánc;737465;100420;46,242619;20,181524;2000;7737465100420;18;65;;;;;;;;;;
7;áruházlánc;736454;102988;46,26589105;20,16896388;2000;7736454102988;18;65;;;;;;;;;;
7;áruházlánc;734370;100173;46,24083566;20,14142444;2000;7734370100173;18;65;;;;;;;;;;
7;áruházlánc;734859;102926;46,26553715;20,14826592;2000;7734859102926;18;65;;;;;;;;;;
7;áruházlánc;736928;101038;46,24828962;20,17474702;2000;7736928101038;18;65;;;;;;;;;;
7;áruházlánc;737622;99825;46,23728847;20,18351659;2000;773762299825;18;65;;;;;;;;;;
7;áruházlánc;735618;102458;46,261231;20,15802365;2000;7735618102458;18;65;;;;;;;;;;
7;áruházlánc;735674;100574;46,24427734;20,1584029;2000;7735674100574;18;65;;;;;;;;;;
7;áruházlánc;734778;101668;46,25423171;20,14698605;2000;7734778101668;18;65;;;;;;;;;;
7;áruházlánc;734392;103888;46,2742493;20,14238374;2000;7734392103888;18;65;;;;;;;;;;
7;áruházlánc;733631;103091;46,26717565;20,13236888;2000;7733631103091;18;65;;;;;;;;;;
7;áruházlánc;735085;102696;46,26337501;20,15109232;2000;7735085102696;18;65;;;;;;;;;;
7;áruházlánc;734714;101704;46,25456362;20,14616272;2000;7734714101704;18;65;;;;;;;;;;
7;áruházlánc;734695;101075;46,24890817;20,14580183;2000;7734695101075;18;65;;;;;;;;;;
7;áruházlánc;733359;103025;46,26661585;20,12882919;2000;7733359103025;18;65;;;;;;;;;;
7;áruházlánc;734867;101465;46,25239447;20,14810306;2000;7734867101465;18;65;;;;;;;;;;
7;áruházlánc;734825;101397;46,251746;20,147477;2000;7734825101397;18;65;;;;;;;;;;
7;áruházlánc;733154;100369;46,24275055;20,12569555;2000;7733154100369;18;65;;;;;;;;;;
7;áruházlánc;731057;103083;46,267378;20,098914;2000;7731057103083;18;65;;;;;;;;;;
7;áruházlánc;736018;103434;46,269917;20,163323;2000;7736018103434;18;65;;;;;;;;;;
7;áruházlánc;735025;103763;46,273003;20,150503;2000;7735025103763;18;65;;;;;;;;;;
7;áruházlánc;736325;101030;46,24829556;20,16692738;2000;7736325101030;18;65;;;;;;;;;;
7;áruházlánc;734314;102072;46,257882;20,140974;2000;7734314102072;18;65;;;;;;;;;;
7;áruházlánc;735567;103786;46,27318284;20,15760667;2000;7735567103786;18;65;;;;;;;;;;
7;áruházlánc;735805;103749;46,272778;20,160618;2000;7735805103749;18;65;;;;;;;;;;
7;áruházlánc;728874;103750;46,273638;20,070713;2000;7728874103750;18;65;;;;;;;;;;
7;áruházlánc;733647;101487;46,252704;20,132219;2000;7733647101487;18;65;;;;;;;;;;
7;áruházlánc;734309;102307;46,259997;20,140952;2000;7734309102307;18;65;;;;;;;;;;
7;áruházlánc;734362;103801;46,273429;20,14191;2000;7734362103801;18;65;;;;;;;;;;
7;áruházlánc;731599;103128;46,267717;20,105951;2000;7731599103128;18;65;;;;;;;;;;
7;áruházlánc;736462;104676;46,281032;20,169313;2000;7736462104676;18;65;;;;;;;;;;
7;áruházlánc;738672;98030;46,220963;20,196717;2000;773867298030;18;65;;;;;;;;;;
7;áruházlánc;734150;100867;46,247064;20,138629;2000;7734150100867;18;65;;;;;;;;;;
7;áruházlánc;729665;97728;46,219376;20,079942;2000;772966597728;18;65;;;;;;;;;;
7;áruházlánc;736375;101285;46,250541;20,167554;2000;7736375101285;18;65;;;;;;;;;;
7;áruházlánc;737797;99735;46,236414;20,185699;2000;773779799735;18;65;;;;;;;;;;
7;áruházlánc;728284;103831;46,274436;20,063073;2000;7728284103831;18;65;;;;;;;;;;
7;áruházlánc;734695;101075;46,248866;20,145733;2000;7734695101075;18;65;;;;;;;;;;
7;áruházlánc;736218;104039;46,275333;20,166029;2000;7736218104039;18;65;;;;;;;;;;
7;áruházlánc;735014;102055;46,257641;20,150048;2000;7735014102055;18;65;;;;;;;;;;
7;áruházlánc;738918;102208;46,258511;20,200703;2000;7738918102208;18;65;;;;;;;;;;
7;áruházlánc;734549;101267;46,25065363;20,14394374;2000;7734549101267;18;65;;;;;;;;;;
7;áruházlánc;736714;102324;46,25988482;20,17221216;2000;7736714102324;18;65;;;;;;;;;;
7;áruházlánc;735475;103674;46,27218714;20,15639271;2000;7735475103674;18;65;;;;;;;;;;
7;áruházlánc;733042;100545;46,244306;20,124206;2000;7733042100545;18;65;;;;;;;;;;
7;áruházlánc;732789;100310;46,24226499;20,12095311;2000;7732789100310;18;65;;;;;;;;;;
7;áruházlánc;732707;100465;46,24366934;20,11991761;2000;7732707100465;18;65;;;;;;;;;;
7;áruházlánc;732707;100465;46,243627;20,119849;2000;7732707100465;18;65;;;;;;;;;;
7;áruházlánc;735813;103717;46,27253074;20,1607849;2000;7735813103717;18;65;;;;;;;;;;
7;áruházlánc;734807;101873;46,25607201;20,14739946;2000;7734807101873;18;65;;;;;;;;;;
7;áruházlánc;732707;100465;46,243627;20,119849;2000;7732707100465;18;65;;;;;;;;;;
7;áruházlánc;732707;100465;46,243627;20,119849;2000;7732707100465;18;65;;;;;;;;;;
7;áruházlánc;734177;101655;46,254149;20,139122;2000;7734177101655;18;65;;;;;;;;;;
7;áruházlánc;734177;101655;46,25419049;20,13919057;2000;7734177101655;18;65;;;;;;;;;;
7;áruházlánc;734177;101655;46,25419049;20,13919057;2000;7734177101655;18;65;;;;;;;;;;
7;áruházlánc;734177;101655;46,25419049;20,13919057;2000;7734177101655;18;65;;;;;;;;;;
7;áruházlánc;732912;101420;46,252174;20,122678;2000;7732912101420;18;65;;;;;;;;;;
7;áruházlánc;733962;100758;46,246107;20,136172;2000;7733962100758;18;65;;;;;;;;;;
7;áruházlánc;729894;105411;46,288458;20,08423;2000;7729894105411;18;65;;;;;;;;;;
7;áruházlánc;735823;102247;46,25930686;20,16064327;2000;7735823102247;18;65;;;;;;;;;;
7;áruházlánc;732018;102438;46,261459;20,111264;2000;7732018102438;18;65;;;;;;;;;;
7;áruházlánc;733372;102573;46,262507;20,128848;2000;7733372102573;18;65;;;;;;;;;;
7;áruházlánc;734522;101532;46,252999;20,143573;2000;7734522101532;18;65;;;;;;;;;;
7;áruházlánc;735643;103074;46,266727;20,158393;2000;7735643103074;18;65;;;;;;;;;;
7;áruházlánc;731446;103956;46,275183;20,104112;2000;7731446103956;18;65;;;;;;;;;;
7;áruházlánc;732707;100465;46,243627;20,119849;2000;7732707100465;18;65;;;;;;;;;;
7;áruházlánc;732707;100465;46,243627;20,119849;2000;7732707100465;18;65;;;;;;;;;;
7;áruházlánc;736775;99668;46,235944;20,172439;2000;773677599668;18;65;;;;;;;;;;
7;áruházlánc;736775;99668;46,235944;20,172439;2000;773677599668;18;65;;;;;;;;;;
7;áruházlánc;735527;103778;46,27311599;20,15708634;2000;7735527103778;18;65;;;;;;;;;;
7;áruházlánc;733359;103025;46,266574;20,12876;2000;7733359103025;18;65;;;;;;;;;;
7;áruházlánc;733359;103025;46,266574;20,12876;2000;7733359103025;18;65;;;;;;;;;;
7;áruházlánc;736775;99668;46,235944;20,172439;2000;773677599668;18;65;;;;;;;;;;
7;áruházlánc;734177;101655;46,254149;20,139122;2000;7734177101655;18;65;;;;;;;;;;
7;áruházlánc;732097;103027;46,26678957;20,11246148;2000;7732097103027;18;65;;;;;;;;;;
7;áruházlánc;548425;107767;46,306692;17,728887;2000;7548425107767;18;65;;;;;;;;;;
7;áruházlánc;561276;108929;46,31895;17,895473;2000;7561276108929;18;65;;;;;;;;;;
7;áruházlánc;560530;129476;46,503693;17,881796;2000;7560530129476;18;65;;;;;;;;;;
7;áruházlánc;736199;92897;46,175114;20,16372;2000;773619992897;18;65;;;;;;;;;;
7;áruházlánc;737625;94019;46,185022;20,182394;2000;773762594019;18;65;;;;;;;;;;
7;áruházlánc;737642;94389;46,18838965;20,18275313;2000;773764294389;18;65;;;;;;;;;;
7;áruházlánc;562687;120695;46,424994;17,911558;2000;7562687120695;18;65;;;;;;;;;;
7;autókereskedés;553773;114182;46,365185;17,796966;200;7553773114182;18;65;;;;;;;;;;
7;autókereskedés;552490;116998;46,390328;17,779702;200;7552490116998;18;65;;;;;;;;;;
7;autókereskedés;554430;113317;46,357498;17,805681;200;7554430113317;18;65;;;;;;;;;;
7;autókereskedés;554430;113317;46,357498;17,805681;200;7554430113317;18;65;;;;;;;;;;
7;autókereskedés;554430;113317;46,357498;17,805681;200;7554430113317;18;65;;;;;;;;;;
7;autókereskedés;554430;113317;46,357498;17,805681;200;7554430113317;18;65;;;;;;;;;;
7;autókereskedés;553802;115022;46,372744;17,797168;200;7553802115022;18;65;;;;;;;;;;
7;autókereskedés;554894;114093;46,364545;17,81155;200;7554894114093;18;65;;;;;;;;;;
7;autókereskedés;554894;114093;46,364545;17,81155;200;7554894114093;18;65;;;;;;;;;;
7;autókereskedés;552620;113091;46,355204;17,782215;200;7552620113091;18;65;;;;;;;;;;
7;autókereskedés;555681;113661;46,36077;17,821863;200;7555681113661;18;65;;;;;;;;;;
7;autókereskedés;554644;114328;46,366623;17,808253;200;7554644114328;18;65;;;;;;;;;;
7;autókereskedés;554644;114328;46,366623;17,808253;200;7554644114328;18;65;;;;;;;;;;
7;autókereskedés;552588;113120;46,355461;17,781793;200;7552588113120;18;65;;;;;;;;;;
7;autókereskedés;732684;101609;46,253921;20,119754;200;7732684101609;18;65;;;;;;;;;;
7;autókereskedés;736457;104781;46,281977;20,169268;200;7736457104781;18;65;;;;;;;;;;
7;autókereskedés;733048;101912;46,256601;20,124528;200;7733048101912;18;65;;;;;;;;;;
7;autókereskedés;733048;101912;46,256601;20,124528;200;7733048101912;18;65;;;;;;;;;;
7;autókereskedés;733048;101912;46,256601;20,124528;200;7733048101912;18;65;;;;;;;;;;
7;autókereskedés;733048;101912;46,256601;20,124528;200;7733048101912;18;65;;;;;;;;;;
7;autókereskedés;732309;102889;46,26548;20,115118;200;7732309102889;18;65;;;;;;;;;;
7;autókereskedés;732309;102889;46,26548;20,115118;200;7732309102889;18;65;;;;;;;;;;
7;autókereskedés;731908;102531;46,262309;20,109854;200;7731908102531;18;65;;;;;;;;;;
7;autókereskedés;734550;103206;46,268053;20,14424;200;7734550103206;18;65;;;;;;;;;;
7;autókereskedés;736687;105346;46,287029;20,172357;200;7736687105346;18;65;;;;;;;;;;
7;autókereskedés;734653;103119;46,267257;20,145561;200;7734653103119;18;65;;;;;;;;;;
7;autókereskedés;734653;103119;46,267257;20,145561;200;7734653103119;18;65;;;;;;;;;;
7;autókereskedés;734653;103119;46,267257;20,145561;200;7734653103119;18;65;;;;;;;;;;
7;autókereskedés;734653;103119;46,267257;20,145561;200;7734653103119;18;65;;;;;;;;;;
7;autókereskedés;731714;103026;46,266785;20,107425;200;7731714103026;18;65;;;;;;;;;;
7;autókereskedés;731714;103026;46,266785;20,107425;200;7731714103026;18;65;;;;;;;;;;
7;autókereskedés;736649;105384;46,287376;20,171871;200;7736649105384;18;65;;;;;;;;;;
7;autókereskedés;736649;105384;46,287376;20,171871;200;7736649105384;18;65;;;;;;;;;;
7;autókereskedés;732684;101609;46,253921;20,119754;200;7732684101609;18;65;;;;;;;;;;
7;autókereskedés;731323;103502;46,271115;20,102437;200;7731323103502;18;65;;;;;;;;;;
7;autókereskedés;732252;102939;46,265937;20,114388;200;7732252102939;18;65;;;;;;;;;;
7;autókereskedés;732684;101609;46,253921;20,119754;200;7732684101609;18;65;;;;;;;;;;
7;autókereskedés;732684;101609;46,253921;20,119754;200;7732684101609;18;65;;;;;;;;;;
7;autókereskedés;736457;104781;46,281977;20,169268;200;7736457104781;18;65;;;;;;;;;;
7;autókereskedés;736457;104781;46,281977;20,169268;200;7736457104781;18;65;;;;;;;;;;
7;autókereskedés;736457;104781;46,281977;20,169268;200;7736457104781;18;65;;;;;;;;;;
7;autóklub;555582;113636;46,360532;17,820582;50;7555582113636;18;65;;;;;;;;;;
7;autóklub;733132;102913;46,265595;20,125796;50;7733132102913;18;65;;;;;;;;;;
7;autóklub;733132;102913;46,265595;20,125796;50;7733132102913;18;65;;;;;;;;;;
7;babafelszerelés;733517;102103;46,258238;20,13065;200;7733517102103;18;65;;;;;;;;;;
7;babafelszerelés;733610;102899;46,265409;20,131993;200;7733610102899;18;65;;;;;;;;;;
7;bankfiók;739229;110420;46,332336;20,206314;300;7739229110420;22;65;;;;;;;;;;
7;bankfiók;723686;100539;46,245345;20,002906;300;7723686100539;22;65;;;;;;;;;;
7;bankfiók;553153;113222;46,35646;17,789112;300;7553153113222;22;65;;;;;;;;;;
7;bankfiók;552846;113196;46,356182;17,785129;300;7552846113196;22;65;;;;;;;;;;
7;bankfiók;553095;113193;46,356191;17,788364;300;7553095113193;22;65;;;;;;;;;;
7;bankfiók;553295;113239;46,356634;17,790953;300;7553295113239;22;65;;;;;;;;;;
7;bankfiók;553184;113242;46,356644;17,78951;300;7553184113242;22;65;;;;;;;;;;
7;bankfiók;553611;113223;46,356535;17,795061;300;7553611113223;22;65;;;;;;;;;;
7;bankfiók;553074;114209;46,365326;17,787878;300;7553074114209;22;65;;;;;;;;;;
7;bankfiók;553540;113320;46,357398;17,794119;300;7553540113320;22;65;;;;;;;;;;
7;bankfiók;553572;113337;46,357555;17,794531;300;7553572113337;22;65;;;;;;;;;;
7;bankfiók;553559;113270;46,356951;17,794376;300;7553559113270;22;65;;;;;;;;;;
7;bankfiók;553714;113247;46,356766;17,796394;300;7553714113247;22;65;;;;;;;;;;
7;bankfiók;553074;113036;46,354776;17,788124;300;7553074113036;22;65;;;;;;;;;;
7;bankfiók;553788;113093;46,355392;17,797388;300;7553788113093;22;65;;;;;;;;;;
7;bankfiók;531614;117541;46,39181216;17,50821338;300;7531614117541;22;65;;;;;;;;;;
7;bankfiók;726500;94195;46,187965;20,038348;300;772650094195;22;65;;;;;;;;;;
7;bankfiók;730853;113681;46,36271;20,09812;300;7730853113681;22;65;;;;;;;;;;
7;bankfiók;726424;111378;46,342537;20,040188;300;7726424111378;22;65;;;;;;;;;;
7;bankfiók;735188;101800;46,255325;20,152258;300;7735188101800;22;65;;;;;;;;;;
7;bankfiók;728300;103848;46,274587;20,063284;300;7728300103848;22;65;;;;;;;;;;
7;bankfiók;734604;101005;46,248248;20,14454;300;7734604101005;22;65;;;;;;;;;;
7;bankfiók;738453;102025;46,256926;20,194638;300;7738453102025;22;65;;;;;;;;;;
7;bankfiók;735712;103090;46,266862;20,15929;300;7735712103090;22;65;;;;;;;;;;
7;bankfiók;738622;98134;46,221905;20,196088;300;773862298134;22;65;;;;;;;;;;
7;bankfiók;734919;101754;46,254946;20,148761;300;7734919101754;22;65;;;;;;;;;;
7;bankfiók;734788;101020;46,24836;20,146929;300;7734788101020;22;65;;;;;;;;;;
7;bankfiók;734792;101538;46,253019;20,147075;300;7734792101538;22;65;;;;;;;;;;
7;bankfiók;734780;101477;46,252471;20,146908;300;7734780101477;22;65;;;;;;;;;;
7;bankfiók;734809;101440;46,252135;20,147278;300;7734809101440;22;65;;;;;;;;;;
7;bankfiók;734684;101405;46,251836;20,14565;300;7734684101405;22;65;;;;;;;;;;
7;bankfiók;734711;101359;46,251419;20,145992;300;7734711101359;22;65;;;;;;;;;;
7;bankfiók;734840;101522;46,252869;20,147695;300;7734840101522;22;65;;;;;;;;;;
7;bankfiók;734927;101476;46,252444;20,148814;300;7734927101476;22;65;;;;;;;;;;
7;bankfiók;735004;101788;46,255241;20,14987;300;7735004101788;22;65;;;;;;;;;;
7;bankfiók;734582;102042;46,257579;20,144444;300;7734582102042;22;65;;;;;;;;;;
7;bankfiók;734779;101955;46,256771;20,146983;300;7734779101955;22;65;;;;;;;;;;
7;bankfiók;728300;103931;46,275334;20,063298;300;7728300103931;22;65;;;;;;;;;;
7;bankfiók;734838;101480;46,252491;20,147661;300;7734838101480;22;65;;;;;;;;;;
7;bankfiók;735032;101588;46,253438;20,150196;300;7735032101588;22;65;;;;;;;;;;
7;bankfiók;735032;101588;46,253438;20,150196;300;7735032101588;22;65;;;;;;;;;;
7;bankfiók;734437;101867;46,256023;20,142532;300;7734437101867;22;65;;;;;;;;;;
7;bankfiók;734177;101655;46,254149;20,139122;300;7734177101655;22;65;;;;;;;;;;
7;bankfiók;734119;103231;46,268332;20,138655;300;7734119103231;22;65;;;;;;;;;;
7;bankfiók;734867;101465;46,252353;20,148034;300;7734867101465;22;65;;;;;;;;;;
7;bankfiók;734793;102366;46,260466;20,147239;300;7734793102366;22;65;;;;;;;;;;
7;bankfiók;736775;99668;46,235944;20,172439;300;773677599668;22;65;;;;;;;;;;
7;benzinkút shop;566078;113781;46,363237;17,956924;200;7566078113781;18;65;;;;;;;;;;
7;benzinkút shop;742911;98063;46,220686;20,251655;200;774291198063;18;65;;;;;;;;;;
7;benzinkút shop;564672;134215;46,546839;17,934877;200;7564672134215;18;65;;;;;;;;;;
7;benzinkút shop;539590;100659;46,24136;17,615913;200;7539590100659;18;65;;;;;;;;;;
7;benzinkút shop;545283;113003;46,353303;17,686924;200;7545283113003;18;65;;;;;;;;;;
7;benzinkút shop;552490;116998;46,390328;17,779702;200;7552490116998;18;65;;;;;;;;;;
7;benzinkút shop;552490;113184;46,356022;17,780507;200;7552490113184;18;65;;;;;;;;;;
7;benzinkút shop;552750;113369;46,357724;17,783845;200;7552750113369;18;65;;;;;;;;;;
7;benzinkút shop;552875;113059;46,354954;17,785534;200;7552875113059;18;65;;;;;;;;;;
7;benzinkút shop;550145;114442;46,366991;17,749772;200;7550145114442;18;65;;;;;;;;;;
7;benzinkút shop;551323;115703;46,378508;17,764809;200;7551323115703;18;65;;;;;;;;;;
7;benzinkút shop;551386;115354;46,375378;17,765702;200;7551386115354;18;65;;;;;;;;;;
7;benzinkút shop;556112;116762;46,388699;17,826837;200;7556112116762;18;65;;;;;;;;;;
7;benzinkút shop;552603;115866;46,380162;17,78141;200;7552603115866;18;65;;;;;;;;;;
7;benzinkút shop;555363;114543;46,368659;17,817551;200;7555363114543;18;65;;;;;;;;;;
7;benzinkút shop;723104;94343;46,189675;19,994388;200;772310494343;18;65;;;;;;;;;;
7;benzinkút shop;723258;94347;46,189694;19,996383;200;772325894347;18;65;;;;;;;;;;
7;benzinkút shop;732448;112731;46,353993;20,118669;200;7732448112731;18;65;;;;;;;;;;
7;benzinkút shop;723196;114622;46,372079;19,998774;200;7723196114622;18;65;;;;;;;;;;
7;benzinkút shop;723040;114661;46,372446;19,996753;200;7723040114661;18;65;;;;;;;;;;
7;benzinkút shop;727917;112224;46,349975;20,059722;200;7727917112224;18;65;;;;;;;;;;
7;benzinkút shop;737863;108465;46,314931;20,188205;200;7737863108465;18;65;;;;;;;;;;
7;benzinkút shop;734739;104029;46,275432;20,146842;200;7734739104029;18;65;;;;;;;;;;
7;benzinkút shop;732312;102931;46,265858;20,115164;200;7732312102931;18;65;;;;;;;;;;
7;benzinkút shop;732650;101580;46,253664;20,119308;200;7732650101580;18;65;;;;;;;;;;
7;benzinkút shop;738037;98531;46,225553;20,188582;200;773803798531;18;65;;;;;;;;;;
7;benzinkút shop;733004;99349;46,233552;20,1235;200;773300499349;18;65;;;;;;;;;;
7;benzinkút shop;732548;102888;46,265442;20,118218;200;7732548102888;18;65;;;;;;;;;;
7;benzinkút shop;735527;103778;46,273074;20,157018;200;7735527103778;18;65;;;;;;;;;;
